11778G>A_female_None_[],11778G>A_male_None_[],11778G>A_male_J_['smoking_heavy'],14484T>C_male_J_[],14484T>C_male_non_J_[],3460G>A_male_None_[]
0.03487240830729256,0.2888411212095318,1.0,0.9787726074379237,0.002438003320663895,1.0
0.04673509327462072,0.40585372119349533,1.0,1.0,0.004511454610079733,0.7976816219771847
0.05967745420885196,0.4993930339457345,1.0,0.3293708327044726,0.0008964074383607282,1.0
0.01836847635595263,0.12019227495528587,0.8344111294636293,0.6969842997641313,0.0017651982999795357,1.0
0.016983086183600924,0.12829247569524685,0.7356705761591996,0.39309125872979866,0.0010102423797148118,0.8381051386266829
0.0466169581048269,0.3697642984948632,1.0,1.0,0.0026000466659787795,1.0
0.04221149841678827,0.33755683037981515,1.0,0.39455877944937406,0.0005447564292066372,1.0
0.1050272420737138,0.8180552902568915,1.0,0.7784817880128302,0.0034276646169138277,0.7255330335772208
0.02949582089267407,0.18003109064517023,0.8699930523606085,1.0,0.002517536876109518,0.669404005144684
0.026352494386310554,0.20598835752243772,1.0,1.0,0.0019225629665028986,1.0
0.03353543080617591,0.234214552584028,0.8709366741821597,1.0,0.002582352353994839,1.0
0.059295588185859595,0.5155369329144138,1.0,0.38307427048463855,0.0006518932910208077,1.0
0.01509193369622366,0.09493120507155747,0.2927824433533128,1.0,0.0026221069765286287,1.0
0.03007746988743077,0.217634995317221,0.9629257735166432,0.728967124095345,0.000664099788178215,1.0
0.0532756597485868,0.44037405679517744,0.8670908563498091,1.0,0.0017136637076532414,1.0
0.055601953265795735,0.3313333274901523,1.0,1.0,0.003800285322595362,0.8605651239066574
0.027709616926390988,0.22973365216863245,0.6847373406252278,0.28070925318401024,0.0008059763238749223,1.0
0.02840743200614637,0.16533789134505397,0.7759523465477604,1.0,0.0029745214673948315,0.8463633268686247
0.05269431230235327,0.3602739707121117,1.0,0.011845976440696598,1.823215961115402e-05,1.0
0.02784338095504711,0.1348780040380007,0.35000844853975693,0.5153910904074446,0.0009224425269964803,0.6915834759628698
0.023609022393606145,0.1623973934094407,0.7677419988203598,1.0,0.0034822429955232983,0.6619477388411842
0.007144560788795083,0.057474133852790876,0.3416208735266298,0.8029973703935046,0.0014440739898188475,1.0
0.025417190192180552,0.1600400003479895,0.6807503853626534,1.0,0.0037590050740527966,1.0
0.09724910118938479,0.5524414754427154,1.0,1.0,0.003889416262894101,0.8870958433926142
0.015000128528641169,0.09645182980154238,0.3573523883969152,1.0,0.006108932719500156,1.0
0.014936657644919964,0.08965949339226699,0.6412947414210067,1.0,0.003092232378582974,0.7677319607518
0.04133156011710559,0.3630499476787921,1.0,0.911476017897771,0.0007980312240896922,0.8310125567908668
0.037077128065558886,0.20407881645562587,0.7186722014173801,0.6756000853000602,0.0007385798782963651,1.0
0.03258561875282286,0.2587334055157097,0.6481631887305733,1.0,0.0014505507230949107,1.0
0.029216046522685595,0.2360898088778446,0.7347044723472973,0.005805826305242114,2.367018896051009e-05,0.6528113111387049
0.06272903611058066,0.3851559841755592,1.0,0.5321182585598564,0.0008714674446328495,1.0
0.030148949228693066,0.20342962006547474,0.7988834252059582,1.0,0.0010388554129023915,1.0
0.03036560354848221,0.20130450931216412,0.8580040766453911,0.03137995439668068,5.32940710429514e-05,0.8511748737480583
0.024326011945586593,0.1946326229892815,1.0,1.0,0.0038666926549291315,1.0
0.04124532298356399,0.2500641422678332,1.0,0.42912785757419164,0.0006203385068653088,0.9918478070135154
0.06451538431339497,0.5757859038746225,1.0,1.0,0.005530196060632951,1.0
0.045743929676058254,0.3233914526547963,1.0,0.01033788979533579,1.3913558314191615e-05,1.0
0.025342752416643233,0.17977628494482514,0.8120716463119005,1.0,0.009687228851288176,1.0
0.06865531022591849,0.6020615081726695,1.0,1.0,0.0033863923652901057,1.0
0.0577372641412793,0.4658654095847126,1.0,0.6127524177404234,0.0004495923574387509,1.0
0.03657786479601242,0.18800741275718064,0.6106266432284316,0.38398445353185745,0.0005009379691795999,0.6245430473181234
0.023095134540731328,0.19805198752680803,0.7569828194037926,1.0,0.004949799122081606,1.0
0.03408012664051424,0.23593081312611144,0.7904967024919922,0.05036003255272768,9.791499587594171e-05,0.8419878440219586
0.03196922265438811,0.23060137491926053,1.0,1.0,0.004167432764570421,1.0
0.05059764795331615,0.2968161647311542,1.0,1.0,0.005373941290478013,0.5825836254318154
0.0556041256915609,0.3878405219600173,1.0,0.5466368847263046,0.0016253314134706673,0.6236708765047932
0.07211397910847986,0.38496101652772713,1.0,0.6712647186705293,0.0008240078245970501,0.7905473336102379
0.01334091148068609,0.10118453546987012,0.6595352897670339,0.8568551298067867,0.0008269316866701511,1.0
0.04709807928761548,0.36274149590075316,1.0,1.0,0.0085071714035484,0.48827147576740454
0.05000448992764646,0.29112603467022113,1.0,0.7101216867865052,0.00027835533731933543,0.7868134575717602
0.03664517037372015,0.24981293199077503,0.9033829750316678,0.9315974107978707,0.001142099796686194,0.8807277718246542
0.07150653764347892,0.5239497412217115,1.0,0.30782898062069214,0.0003887737693044784,1.0
0.017991480034568668,0.1044195840019452,0.37566206675820163,1.0,0.002612104383842611,0.987006901368294
0.026186515837751122,0.1398718352708564,0.43729816692881157,0.49293187135122224,0.0012118973571878904,0.9636273352025863
0.013087270584648961,0.08957150569316531,0.4181149003927804,0.9535338049138796,0.0012094628965987927,1.0
0.05235274366610535,0.4398239943476278,1.0,1.0,0.002608684339897128,1.0
0.04008415979337314,0.26581225310809375,1.0,0.07479123594673771,0.00011248904822010978,1.0
0.016690197808627752,0.10963511965671069,0.5536580476180235,1.0,0.0018107264249707109,1.0
0.022670186601612834,0.14527348129036774,0.2900969494914791,0.056877449717754776,7.944862895853887e-05,0.7982263566666289
0.06490782672509036,0.5272020631112776,1.0,1.0,0.005167037823307295,1.0
0.05800556060089723,0.47004086806307227,1.0,0.9888760974768271,0.0024997063898944973,1.0
0.06503278100721516,0.33805192233096965,1.0,0.4127744401362259,0.0004957505108091703,1.0
0.03732083145599651,0.2947160686615428,0.8246181603792905,0.03736645714853925,5.307508738811107e-05,1.0
0.02073049518495199,0.10258062774286923,0.5828215236196524,0.3136173289563228,0.0004468884883877059,0.6594291152132591
0.027138060650343788,0.1639105880245068,0.6519185189831666,1.0,0.007506986242391599,0.5996103643985977
0.06650427003710872,0.38910991427384106,1.0,0.46736873102655774,0.0004281954018350279,0.4188958902655041
0.03439519703506585,0.28140520119366647,1.0,1.0,0.0018879868319357865,1.0
0.0857026174471359,0.6103849510808486,1.0,1.0,0.0017513461607291665,0.891015922640607
0.01782749758600534,0.20477957862420287,0.9001784099928809,1.0,0.006504291673646438,1.0
0.04053681091867408,0.36253696677075165,1.0,1.0,0.002943521492713035,1.0
0.028015957541329798,0.2720411403698982,0.9276907828392306,1.0,0.002760807693170664,1.0
0.048599813829283495,0.3074716732492565,0.9786213391183386,0.712827564038435,0.0005174421759483865,0.9290052749065335
0.04346843235311263,0.25700444231245523,1.0,0.23285556911092498,0.0010975449209726484,0.5045738172402905
0.06264288951864051,0.4401627113537836,1.0,1.0,0.004224333915177835,0.7926742428996593
0.017026794159068746,0.17652247005927407,0.6960037912814332,1.0,0.00763076644201646,1.0
0.037151316361174525,0.2924042626280341,1.0,1.0,0.002167219237616268,1.0
0.090088058317377,1.0,1.0,0.1313223579361574,0.0001936902293791609,1.0
0.044227164138475855,0.5135840731244197,1.0,1.0,0.0019122552273619742,1.0
0.03399266584152385,0.17889827146130122,0.7644869470380699,1.0,0.0011135145553752208,0.7217483612327262
0.028629888913118632,0.26936419808328144,1.0,1.0,0.003183183836379346,1.0
0.05759766277493619,0.4310280241783274,1.0,1.0,0.0044155425962667605,1.0
0.027135138775881206,0.1580110121411743,0.9614405377977477,1.0,0.001666802047868091,0.7797439991235551
0.052663304447830336,0.4690309624223497,1.0,1.0,0.008406397909000975,1.0
0.024600957281328453,0.2714517328692942,1.0,0.28487829227399136,0.00048445151483429146,1.0
0.043658058510940054,0.3843749734530819,1.0,1.0,0.0027745332493527143,1.0
0.040256238631245986,0.23570246301500453,0.897506820460946,0.8092781943948486,0.000607280124588536,0.5341492300359711
0.03412255940083284,0.32842565488461284,1.0,0.5691868899130742,0.0017377238173106517,1.0
0.04256828194730123,0.27819413715872304,1.0,1.0,0.002784703705390887,0.7749477798309391
0.07547600139801228,0.4777217117667177,1.0,0.11325594518876386,0.00012016888828447636,0.9471485407355021
0.054056836104488734,0.3209500206845403,0.9752105227118333,1.0,0.0041492792638063505,0.790113670705584
0.05014247848057209,0.3144668085070439,1.0,0.027567387289277583,7.039173806215047e-05,0.47918354791481843
0.030606525585313123,0.14992064384862153,0.6145152421677248,1.0,0.0014990903609609022,0.6135630485108282
0.016762215091901733,0.09801089199644493,0.7479452603004119,1.0,0.0019516855064296193,1.0
0.01989552968722625,0.13641510380761632,0.8312986056768009,0.19346375801895427,0.00028921715350620133,1.0
0.04334607759407391,0.24945241318546038,1.0,0.21833827162552163,0.00022412646471503696,0.8151721203430249
0.08016519331084829,0.5213895653326452,1.0,1.0,0.003358218314005787,0.7564065394740499
0.03488829116933578,0.25834832321825507,1.0,0.3788316773779106,0.00022926272246847663,1.0
0.047846299825883655,0.29393954643817466,1.0,1.0,0.0016359334429169176,0.4574409102640651
0.04296627382510288,0.3230742074624962,1.0,0.3420328913063554,0.00024637676005710864,0.7854885099935451
0.03999558543641319,0.3290592251825722,1.0,0.9331849801839345,0.0030474117433164525,1.0
0.04944545628590633,0.30411003157562294,1.0,1.0,0.0012009218001255927,0.8287932811675811
0.07525401523716746,0.6373192900969166,1.0,0.4674379332937688,0.0029917946721418603,1.0
0.039578415785432405,0.32959214284439614,1.0,1.0,0.004184447208108431,0.791098839502936
0.01581716100832236,0.17236496804363358,0.5445184629114497,0.01374750955714541,1.3959348362268385e-05,1.0
0.02591472334489694,0.12753437618631472,0.36323109530399667,0.07439804255415933,0.000162298081309293,0.703089321296123
0.07137150846677695,0.4823236349015205,1.0,0.12312079534461055,0.0001628469920423209,0.7533291668296712
0.04408172071700634,0.36748586236290876,1.0,1.0,0.004268599693928523,1.0
0.028456328693762238,0.1509041704673431,1.0,0.12352433692659237,0.0004355673097574013,0.7966594412006928
0.05014008601986859,0.3547367510220295,0.923914548010497,0.9017627314814175,0.0009912548148147125,0.5434850854528472
0.006691564087372818,0.05547872427633724,0.14049711476772556,1.0,0.001145082030011325,0.8854504750385148
0.02503161262705628,0.11476794150466219,0.4875320261816994,1.0,0.0012598764868130522,0.5732593919942539
0.039173414437598364,0.27876652616900627,1.0,1.0,0.0019684407896327816,0.7332944768117279
0.059035388107754216,0.3657351086904474,1.0,1.0,0.0016001779392394169,0.9096427556467657
0.033869670507696466,0.24201175355261492,1.0,0.5602903878972875,0.0010232483277194087,1.0
0.027748254501968668,0.23249224867354024,0.4988050987952894,1.0,0.002649996778923015,0.9147449158028547
0.07095357251721403,0.4103049857058653,1.0,1.0,0.0031991962870309767,0.6296563853880845
0.016747883548705246,0.13697775235310378,0.7094860313557225,0.9149637073782755,0.0016591601062702454,1.0
0.023206336281464807,0.09959214188233144,0.31567784715410235,0.07021635440809794,3.4434253665968895e-05,0.6553162174732282
0.035379523932298255,0.1760286353710314,0.6742705061332587,0.1536815997623547,0.0002439559391484975,0.6941933379601948
0.026398899923813966,0.1438121956182322,1.0,0.41051718482954036,0.0007586423844630037,0.9661662584571672
0.03906648313169958,0.2897139982228682,0.8771424849001603,0.06011969839399287,4.5576127766968316e-05,0.8743208634250941
